"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
-37.0775352069239,-60.5214163995641,-7.74666240492017,14.4102594522138,-20.997562009587,0.782749141558566,27.5387213488236,-2.58894983629602,3.8734998470644,10.7698782173893,-2.40172190770789,-2.45064361030904,-0.0594342229823423,14.7513139098839,1.27861444868047,-8.29576323563275,-0.0856710724468664,15.2999152195251,-5.44528405299902,-16.4926207418652,7.70138254333519,0.482718272166769,13.3187382037343,-0.266140976369302,-0.269209220871224,-5.49863985104622,-9.03732107631688,-9.53412734282742,1.62166149363315,1.68101042582923,4.42965588232595,-1.50353970832487,-3.45115649388081,-4.28750397116717,-0.0103426874526433,-1.47081693314265,1.47220089653414,-0.31963491245991,3.34959300099125,7.63384152911105,6.19374570650256,4.59338664669688,2.77329045555055,-2.77841871380536,-1.83439142839744,2.3791519424076,1.23695985736799,-0.487961437108967,-1.79168788072754,1.43725026560166,0.282277139530968,-1.91999001098356,0.752584439891544,-0.541241831541764,0.0857552708446306,-0.0559724060177739,0.233798050221947,-0.700953255412701,0.145000305676021,-3.3604737915971e-14
-36.2981170511564,-32.6758745294897,-17.3101881668013,-2.32368140773291,-12.7348433220571,2.42857619378468,4.25739753323758,16.8010385012067,5.31997083710205,-3.61253306407259,-18.4346779276073,20.5564219764045,25.5247437253623,5.56176598014568,1.18310190618947,-0.395274390725109,1.36294804487683,3.64990716093153,-4.65780323881282,18.3202737509616,1.69412592654413,-12.131374343629,-7.88727513784807,4.14284288866364,-11.9910167328752,7.17279827758786,0.157867105636809,5.18668014000286,5.67463679308789,-7.72216951645715,-7.19069814979658,-7.44979874047076,-0.636118042190952,1.3678036980433,-1.24211792837425,2.23887757832555,-1.36756295943504,-2.38779357102104,2.3270680821568,1.94765395300747,3.72841549352133,0.65812333341027,0.625147871428419,-1.88914545334904,-0.220438498188375,0.41345479663296,1.32965115313619,-0.748409002216746,0.223895380180827,0.0458374454744289,0.193239396978292,-0.421535982039895,0.138648835424632,0.112722030719854,0.216757109776953,0.152430028613649,-0.222326242489939,-0.226998986728096,-0.145011714454281,-1.47572926101347e-14
-13.0494280658706,-39.0024573588055,-12.7049268125317,-5.77362545109762,28.7374164953707,14.9213340794985,-10.5642675713457,-10.0677696639336,-10.5440650117651,0.615361226333061,-13.2338111656387,-18.2733515416121,-5.37478813071081,1.72166956974803,-3.2918681597826,0.792479698450201,2.06706729689449,9.81621479550767,6.81442723513178,11.2312383656005,-5.61050165048908,-3.63862616229655,3.71720989511671,1.10152899662948,0.107956473140668,0.72322955715528,20.3958778609644,-15.7065725187936,6.79790479182342,-7.36556603698274,7.38464245989153,-1.6426644712561,-5.80282038852226,1.20111003509162,7.54996226968835,-0.234481479966679,-2.54976556693024,-0.524799934199141,-2.74686911946081,1.94015327277879,-0.475430262276772,0.501414157368746,-0.513702565184539,-1.71012010604346,-0.903005233044098,-2.44112601060781,1.92104530932834,0.302305729092654,0.71176582105737,-0.120725324536566,-1.48043135725207,0.4572631351479,0.280253708476927,0.458571223866463,0.00945500130159726,0.453170960496523,-0.34981260570989,-0.0112692864205417,-0.167335428392252,5.03069808033274e-17
-1.07563241745208,-33.8582407092353,-5.34091136109324,10.6641013878185,36.5422310369786,4.183650331076,19.3560002067839,-0.867950310580565,-0.146258720132042,14.0427512203037,10.4990905224256,1.49280862836555,-6.24678519452805,8.72714068668963,6.83260747775242,17.2136241756853,-1.40582909111566,-0.678230478874941,-15.5915867226044,-0.584067043605808,-2.07448565488656,15.0673515586814,0.157721076031108,-3.32849896027019,-3.08430579142326,7.81111645640554,3.87150545083495,3.8904609834111,-2.38463079333327,-6.41888102067258,2.71659461294463,-15.5079952908565,5.38721687266724,-3.01038463318361,-8.14881485593123,7.03043561140581,-1.1113578037546,2.85840238675658,-1.42475359487819,-3.3349197786995,-2.96659415405051,-0.938009607501002,0.51548256938115,1.27296311830824,0.128518345758505,-1.22393059192391,-1.58949876259716,0.00124803137763542,0.683542087629478,1.02320327773192,1.17898281086364,0.690384958805773,0.913315715198265,-0.0553005177704542,-0.644606628838301,-0.106920535331228,0.17230338106444,0.0157319891713297,-0.0891367696034517,3.70536934468646e-15
21.1094665272029,-19.7563601392091,19.9457639860076,4.00851864107632,29.5686601544534,-11.7243325963426,-20.0931535031326,6.18084675849834,12.4980576216374,12.2363268244586,12.6872129902466,2.69154390263756,0.378956866094542,3.87827460683478,-10.4370067273132,1.36461960921543,1.25415109164765,-1.70058366221187,0.6364738210569,4.43978076178137,8.08075956142549,-3.73041997018736,4.39832106937846,2.56817882918279,1.14224089676723,-3.04317998969499,-6.17786953646449,-1.45020815850258,7.32211607285763,1.4072452565731,-1.81255673749973,-0.378869939061634,-1.8119287395022,-3.52602917625629,4.79530547119712,-0.489890161699203,-0.365977289759622,-1.03169344098819,6.23344407704254,3.10293102476006,-3.62572542488524,-9.69880578667802,-1.08936720213052,2.60415631145593,9.22568465415995,1.65599401327981,8.81058752161794,-0.0491014433449288,-3.33271257495071,-0.649036296091477,4.75940889926819,-0.262298942828837,3.48082173230854,-2.80512459905351,-0.0232996448442492,-1.25620181033816,0.39144453974661,2.01409759445341,-1.03807074291584,-2.96576999070375e-14
-20.9185592469201,3.95658837053712,-33.1304096561562,-10.2496304107547,31.3854831301219,36.8942514697092,-8.72695055603573,-11.8565449477425,-15.5628809263271,4.00881862832618,-7.19933628211475,23.3797928676822,1.70279975451126,3.94387351009953,15.9702854771213,-1.51356953137179,-9.34533254525548,-18.9685063088403,2.27318641694962,-9.01326119215957,-5.77604990204768,-8.10696207694747,4.74530996605079,8.3359345400107,9.63809165520813,1.79483351318486,-10.4501128691421,-5.35142867461954,-1.54271155412464,-2.26846454982757,-0.000653618553014264,2.96216760400396,-3.80403270498245,-2.08412038370918,-1.71820596438519,-2.29203922881964,0.914506012943785,1.51374313377534,0.866755048275159,0.768758145485579,-1.8761299371593,1.4233899702816,-0.192313271653501,0.980855761022761,-0.0342836680419333,0.266763352384473,1.41358291041572,0.29977229860076,0.449635235473711,-0.0445486015520415,-0.828259973381903,0.914325354661021,0.2241292717358,0.344907986992411,0.0822014270726779,0.310544797789391,-0.558587089702357,0.0830564658605056,0.173828329538457,-1.02730324247347e-14
16.2108578909445,-2.66849993079677,-1.25982924971867,24.183047774506,21.1806900907515,-27.8367517797799,-8.37567273203829,2.34295100768446,13.5046576107293,4.28708651633042,0.0624015568001519,20.4234352399201,-6.37890572058809,4.97013484466331,-0.910048099796694,-2.84725616603321,-12.208272487642,5.33592009987738,14.187091422611,5.71862354890405,9.38262507849807,3.24394540909681,7.76666784063883,2.23090163743064,5.71248089773241,-5.21078362145951,5.16065101330548,2.13283115401096,-1.09526001107121,-3.86230236850641,-1.77181799754474,6.69075616261049,5.55903956073175,4.89374363082091,-6.93862019274195,-2.09417591251858,-0.982424175765029,3.97695783496601,-9.74986988292333,1.19168197815241,7.84928963883088,2.52911025224387,-2.38729907325613,-2.52464446290485,-2.13976017219387,-4.42240747229128,-1.30257938709636,-1.83606957636432,2.49002239944513,-3.45187699421242,1.5514956058373,-0.583458207459664,0.910936766390491,0.00278543231319743,-1.7430435845792,1.55441307563311,0.512178685302135,-0.109528929371987,0.381680145898224,-1.67405152240452e-14
-12.2884533067801,-2.1214381231897,-28.0882273926624,40.4488324646234,27.5330593680254,6.40460268070143,13.7053342927948,33.2295240832836,-15.6253054293511,-36.7500294981894,21.9306775525135,-6.16282803366867,6.0449228514264,-4.75195701668821,3.61043589231068,-6.95913471272527,11.720253967187,-2.54998657011843,5.67840294665745,2.11052140603063,5.55630502876228,1.16227883159799,0.0177091696674056,0.699953067993401,-1.55481325792774,-2.49872235611322,-5.47455390879469,-5.20755988105227,1.8025664975334,0.0121268064208378,3.111559697388,0.647726691485571,1.09827617374757,-1.09364024714842,0.348911458975526,0.504681917057049,1.47292251527924,1.54611283052993,0.234282091265326,-0.788041155538271,0.500078637109923,0.233939417098817,-0.565163049426521,0.286527127996038,-0.776354733113838,-1.55614191804141,-0.49637118503743,0.806139905057551,0.536926689380601,0.0867574444741693,-0.157152012615147,-0.169293620257174,-0.421612183484555,-0.16323208383125,-0.583810420386592,-0.0211408097612582,0.0541169990899664,0.168060248833487,-0.0747961108072354,-6.14439055190985e-15
-22.179793185845,34.7434278914998,-14.4508426147994,31.8617486539463,-8.4057194719691,26.8155205890257,-0.142329045451992,-11.717628962636,19.4762590822945,-10.1764422728126,-3.60408077851727,-5.92620771162542,-13.2611447625164,1.62100945360332,0.398024792196005,9.90893547360573,-17.3412454156207,5.20419137930592,-8.31568476207804,2.5645919477767,2.94131702696706,2.26948475720804,-16.4972398655515,4.84187042310236,-3.10254319378827,-19.6335669750877,-6.20935496934105,-3.70857241081376,3.49130076262326,-4.80081815237569,-4.47772181437429,1.62518480073314,-4.71506395555768,3.37843529622424,0.936455164399578,5.78112554913546,0.587192140415886,-3.91501929324756,0.465225279393477,-1.97932920439221,-0.0928785448226073,-1.50153298604236,-1.18636523003774,0.96849250067322,0.933587836788197,-1.58001401395515,-0.404137397250295,1.20281007639709,0.0786130823463185,0.141637867042141,0.0444495242577011,-0.692818869558645,-0.552848227116162,-0.798388782791465,0.380688186994903,0.766750020469906,-0.0580445781292703,-0.24101027178715,-0.488728523237307,-2.78770062589473e-14
-12.0370032070865,-56.4648395706005,4.64655221624897,10.4458026952761,19.3204336974299,11.0513313272748,3.19225353793621,-22.3020527960783,-10.1085880378315,-7.8505629615815,-23.0751415400753,-15.6343636575242,0.434667756186862,8.45208143493816,-20.142554321776,-9.60422149251493,1.22436952005263,-4.66363652675335,11.2972000563015,8.06821155930116,2.29193547831276,2.51145084197722,-3.17224154888348,-11.1980049668398,7.1030056002847,-0.634461743920069,-11.0855198924955,9.81419473129179,-2.68480278951506,6.61221291112781,-7.55288383279691,-2.42130655494797,5.50228628832242,-1.19398261605481,-3.77175843767925,2.46760862593952,1.81546898200766,1.28320879504476,0.0937569599805797,-2.06083295245664,0.399257466361907,-0.304406974124691,0.227247557497807,2.41023594808438,-0.481190351377772,1.53929016162629,-1.57680407169768,-0.518277830341917,-0.215962261320278,0.617826938545102,0.245589246587062,-0.348377803126443,-0.176474034393963,-0.0603407387222,-0.277805690133556,-0.495950324463449,-0.100878343269814,0.137558936596335,-0.0125815928265639,2.35887698263326e-14
-24.1843873326581,24.1229731410933,-36.6042004546371,13.8866837742956,9.61409699977919,-1.61461352151438,-21.7916915775295,-6.26843268758399,-16.2744139290047,14.0807937956206,-9.95840731990663,-9.48719012200589,6.93268482352363,-17.4398631986427,5.52921819585398,10.6032328824716,-2.19039119638274,10.9289743708886,6.23066940156414,-14.2036985531657,18.7252941013637,-0.232708577839846,-5.72095625511442,1.50844440200779,-14.9967410446566,9.78641608992952,-0.939613523641259,1.10800608998405,4.23662994749738,9.6252943756156,0.616432000763738,3.98561591670197,3.26384397045289,-1.2321001235188,-5.6752871479156,0.752114939545896,-0.580685771035735,-0.728353862956205,-0.688130890703921,-0.613816304010577,0.136868847406293,-0.253614888886997,0.707784653885498,0.256651713007636,0.538867477803309,-0.626390955255818,0.0561362079863589,0.0777392761412879,-0.713676701626533,0.165347719493251,-0.131107587648064,-0.428837062694173,0.501583197821464,-0.101678964739019,0.268741261004275,-0.353791012962479,-0.0622339146033424,0.113915015320454,0.020551691436753,-9.44730405016969e-15
31.1261283452509,-25.784995943805,15.632052719949,5.74847031433357,20.1079426388911,-17.2575018139863,-8.7507962752684,-5.32930641145989,9.35497090016379,2.56885153352011,14.7167218289037,6.6203549932722,-5.86144049281811,-1.06510727104045,-7.7190446719447,8.24519843959159,-6.44010734957651,-0.909503963477068,0.205235515879757,7.71677231829503,7.24023530083588,-8.49783243982163,3.55027622450187,1.29515477960471,-4.35297721789469,6.66580800060086,-8.6426536342331,-3.505348543082,-0.944991602918022,4.1952783570692,1.55525582641051,-1.55607384747553,-5.03977849209959,3.57575089908834,8.65861365298517,0.360630032760289,-1.03463918254432,-5.42807401694621,0.785355571690282,-4.69269245500063,-1.65906841542795,4.95338846761339,3.45661148620283,0.710335579010599,-6.37305889125807,7.8650380953993,-5.41239191827071,1.03890343416995,1.79176664834062,3.5636148310848,-6.1584639272954,0.0483028081914048,-4.48488045487066,3.71255886013464,2.25069114109356,0.212490580939406,-0.458667700968275,-0.868597480830345,1.0888406447459,-9.27816851126195e-15
12.2641252769222,34.464782242254,-34.6543194325868,9.46003539486329,13.6638737736629,-26.6868283037616,-9.81875629756491,-9.2290996695277,0.904302721814775,1.76930267243151,-0.416599956098325,-11.2752376813902,2.4664525854445,-10.5409503864494,-2.38275305393036,-7.26408177593024,2.76304520786034,19.3703528691955,-7.01727639890214,1.44515431957527,-21.1920475390945,-1.71795909486884,-0.358113469902641,8.59988176851861,3.67090732510759,5.08306000006482,-15.8274104446364,3.39372358581673,-7.1256551737381,-10.3940192893977,1.33287964808992,-4.17566669737208,0.277938604197375,3.10614064052469,-1.18199787867139,-6.84951873915682,3.33936525457755,-0.390500095271953,-2.05074545448534,2.4855052997507,-0.304082577232071,-1.44728258698885,-1.90366044921062,-1.07692030311331,0.164081411807444,1.75513203524106,0.199859151820505,-1.07551811241322,-0.182885964040594,-0.00936684122576155,0.65227300307663,-0.154866149424955,0.13052548434989,0.0734386864100088,-0.441272235241714,0.0215992565304515,1.06244776371378,-0.233379332061307,-0.120621631747911,2.42063313837804e-14
-8.63183207769134,-10.1106766068277,-26.2458096473977,20.3865767542466,29.5391281750636,-13.3775470451856,26.7354392681492,-6.70614554713374,0.266454697637111,7.65860357157085,2.11890149493165,11.6700815506806,-0.700372393144402,-3.16081330550545,1.45482820256032,0.176534553990423,1.51441137092195,-1.31757290773492,-7.04121014488309,-1.21623723211766,-12.7911145317129,0.116130671291792,-11.9054483144646,-12.3187290487689,-4.91309089723251,-4.05161451242076,13.1995229286939,4.76559166756446,-3.12659455417306,11.4405991600352,-6.31263236889838,10.7996832364073,-3.21792564244821,-0.511125447902256,5.10781037168571,-9.75209957777189,3.01798155809394,-2.26360122961297,4.77416936430018,3.35487203041344,1.87900557248274,0.0490627103219012,-0.985330049247281,-1.80290770104864,1.42569191937841,1.50628108101103,1.09287287272466,0.708628651894804,-0.738594504776857,-0.119770518598364,-0.998560237240504,0.167477127822349,-0.635554482790359,0.124709491195536,0.344247815361188,-0.107239751994788,0.0374646667210381,-0.176114539694615,0.136344890061145,8.98586760555986e-15
-44.0423695728226,1.57448889367847,33.1008186618739,-31.8760133910157,8.75430139817504,-2.89454297494779,1.55817427572866,3.47631296901675,-6.75967461819164,-12.4499298829643,3.17716684753278,6.91668705584351,-6.8648392880093,-10.4485436182152,-4.53620820674061,0.14930763782306,-16.4195916714294,9.92825614996305,6.3240704346413,-1.55704211849774,-5.42550528019669,-7.47041843671801,0.400665793668262,-7.37481373661552,-8.98867162071351,-5.35095377717947,-1.8735484246425,4.84193624027284,-6.63506582707453,-4.26041492219309,4.99223499657495,2.16296560500855,0.667436258011738,-17.9067385664987,-1.58488007453978,4.87019771228535,-7.67345797190658,4.31762808644892,3.99847935702112,3.97928959188089,-0.655230934699952,-2.88307946530013,-3.68197184199465,-4.39142627585706,-0.453329898134049,0.0136401006941409,-2.6975996322427,0.175844331999766,0.601550235313696,1.60540247449668,-0.808763122363118,0.555221530990584,-0.0306827594050015,-0.710339999427249,0.12320991335875,-0.196233487656206,0.617133747755197,-0.0817409919521166,0.0310079780907017,-3.16933979060963e-14
-48.2449710356927,52.8204412238132,-4.40401599295114,12.410981268575,-3.35077821552326,7.84201247424419,0.718331229209944,-5.8953310642897,7.95084928378164,0.306235311815861,-1.91716643087384,1.05494791734067,-9.44959363575075,-3.1881917930428,-3.96905766920818,3.99399024540545,20.4180850780974,-2.93848521539522,-4.38620747567323,-2.62956602913611,13.6809070493045,-14.4281546089819,4.51622003306315,-3.28340804600519,3.43532830476062,-3.04751085801182,5.58638634368015,2.8721785178098,-12.3543894497954,-0.594413713262796,-7.54836975668926,-11.1511560556688,-8.57976859429882,-1.96052086023267,0.326561470619083,-5.41368685668974,-5.65023370469538,6.54531652272823,-4.26481928814908,0.591740865035294,-2.50328221219025,-1.86869056033007,-3.80012434273699,-0.956755977051846,-5.77448582435798,1.28816761100651,1.65902770370027,-0.79850676128034,-1.77563694519202,-1.46947131986498,0.890215492093814,-0.816181570357177,0.141735352640454,0.00834887752637795,-0.14594422616687,-0.44935597260384,-0.334583745375565,0.053258630441744,-0.0745029225262345,-4.21034734854331e-14
